Objective function,Crossover,Selection,Tournament percentage,Seed,Algorithm solution,Algorithm fitness
F12014,arithmetic,roulette,None,2833187385,[-24.48816532952327; 92.9917491072128; -73.98030295408103; 61.82046638771277; -42.79173352749339; 49.03470918693927; 90.38581649877631; 19.24078513302554; 53.2997063614265; 58.16151423865281],263034556.23684248
F12014,arithmetic,roulette,None,3338206040,[15.748340994272507; -79.04938053549995; -56.5943620763444; 4.944318661505889; -44.36457135824798; -85.64818706171896; 77.84074301494826; 54.21801622444848; 52.64398250526769; -7.608996893580759],359577069.24622816
F12014,arithmetic,roulette,None,2217324561,[-67.60215489967388; 94.0941696316448; -60.60039614212451; 63.61234487656796; -8.85258230206081; -82.40519025374431; 82.72549807081236; 26.56961871912202; 49.33632666527282; -85.52793946939656],370315021.2550886
F12014,arithmetic,roulette,None,4038356549,[15.309933960497574; -9.591231573460028; -98.10784781420712; 37.266675255888586; -12.299818874337777; -66.17333774809947; 42.74908396227844; -25.334887396187277; 30.955338755743544; 2.7599777573105353],241625734.86712798
F12014,arithmetic,roulette,0.1,8236561,[-27.393085350893468; -60.191816640481214; -27.020978613578503; 9.461448650137548; 16.64059119854518; 45.741842141352606; 48.73343438942116; 48.9079520734305; 77.51350097382414; 9.23396096711021],436600334.79521984
F12014,arithmetic,roulette,0.1,160776492,[-76.81807561164146; 67.69160597892989; -96.33405737861945; -78.63396693946817; 33.04797397476639; 54.22745331711522; -95.47078078481532; -53.666736610068064; 34.54343546694582; -37.10603803831478],228390276.25917196
F12014,arithmetic,roulette,0.1,590921726,[-67.06234113771406; 17.608929326745027; -80.86448354618415; 16.426286568464093; 7.0644855936248945; -62.07942273807876; 90.60862100245743; -26.239524125083463; 76.90220369756324; -52.224214574880534],513004514.44531435
F12014,arithmetic,roulette,0.1,378721169,[41.58269927692527; -34.802726877249015; -38.40717058680936; -44.976041251694255; -96.88486392079216; -54.09833980496632; -34.09787324723948; 39.115638734299466; 52.05544646664626; 73.6679495094248],396987396.4857994
F12014,arithmetic,roulette,0.1,3229695895,[-71.99636747850278; -89.3928652128413; -71.04737928811656; -56.08792620031957; -1.1417150357370538; -5.5312153139281595; 60.25635124375728; 68.17782895459445; 57.87377844132121; -26.82414107724134],545827270.8732258
F12014,arithmetic,roulette,0.1,3004029913,[-14.659284053908245; 53.15680386371159; -76.2410523605707; -40.57648398015918; -11.634284947183009; 8.775275950733715; -29.901763463486994; -47.93942899813701; 78.11449792420586; 17.540463599774085],212814791.70374292
F12014,arithmetic,roulette,0.1,244755753,[-21.006491424902535; 18.89985513033929; -35.17786471116278; 82.33642994232167; 10.111513786221863; -20.832575055909743; -31.58368632188288; 56.00007669120254; 93.84046506914422; -12.183237378064263],127117394.48008135
F12014,arithmetic,roulette,0.1,184007685,[46.29099668519899; -20.694863263518897; -33.96629458461675; -8.555445974257722; 31.500811262044238; -89.51215674795839; -30.35124827683238; -31.29299613835667; 97.01571140873554; 65.12128501447125],241839431.1325618
F12014,arithmetic,roulette,0.1,821919716,[-45.9497426287967; -21.619088017652956; -41.72593252608952; 72.64330358461987; 25.240945694115762; 34.92221149177152; -50.784813919779225; 40.115254283830026; 96.59842483723266; 0.29663816160302936],149244540.57575056
F12014,arithmetic,roulette,0.1,463135968,[-99.20143412914344; 36.20151244959396; -71.71278308978495; 47.467135969796715; -99.50230087134521; 8.295691657617454; -9.981288789179658; -81.42979480412845; 75.9248688589893; -88.33492672607555],346525663.6787578
F12014,arithmetic,roulette,0.2,1039583505,[-2.9173812389696536; -43.226959349291086; -11.393103045168445; -29.928001526619454; 40.710985633547836; -65.22643740580043; 9.48605240253977; -4.461970149505731; 84.33841752399178; -24.730136388132976],499795561.3569727
F12014,arithmetic,roulette,0.2,221815184,[-19.80465363173427; -62.751047430083105; -40.71085878369702; -58.40372922422328; 42.26485856645675; -20.107178081451664; -83.58477842263954; -11.519875564588133; 73.74278679297848; 24.470915795109477],373217229.49084187
F12014,arithmetic,roulette,0.2,3627602992,[-21.122742375662117; 12.159518952700893; -55.19334023445377; -26.62835171537094; 73.11311595670091; 18.251420894305543; 29.379573778477212; -85.73246543246933; 56.96151674532291; 10.933406656924326],516082901.18823606
F12014,arithmetic,roulette,0.2,1373474483,[-29.53914923173531; 66.63451695554942; -56.690270464612375; -21.21249858760038; -17.278934439012797; 18.250558113492943; -13.174652557772642; 44.64216176447005; 54.26392892943744; 19.778368310948782],214004108.1560074
F12014,arithmetic,roulette,0.2,3226123273,[45.77403395845428; 69.94281210883705; -43.96883197697048; 8.462998186649926; 10.40692848011983; -57.86967246610435; 97.53004951227291; 20.6300162254975; 73.07373994741639; 78.27864496658094],84014766.42545313
F12014,arithmetic,roulette,0.2,4131442676,[12.946921385999417; -64.36478307381417; -39.564796118856215; -44.66488290730759; -30.710104461606136; 68.05651323811327; -64.83177595413885; 90.74163570814079; 82.64593288812597; 97.37193795687801],231739268.04140034
F12014,arithmetic,roulette,0.2,917032547,[-0.31472838920445056; 50.356063135991725; -31.760178667525338; 37.9875344023168; -75.83627586250898; 47.813753121882115; -60.98282067114659; -19.412620044352597; 76.33801030118357; 53.92523771617665],366611814.3488957
F12014,arithmetic,roulette,0.2,3127123549,[-27.795814056529153; -17.673222763935442; -9.383169851945667; 55.07711884474119; 52.147970615258316; -75.5031950051319; 12.924165588792675; 66.30354418798939; 86.34956704499834; -82.27844947778482],692957155.8321465
F12014,arithmetic,roulette,0.2,3259613100,[18.20250077384395; -55.92079660576336; -19.394037787687807; -76.20583872716588; -33.971704536938425; 7.549145127382436; 88.41527518920726; 42.23709438133315; 81.8361254013258; 73.2666707641169],133268677.22882722
F12014,arithmetic,roulette,0.2,1951862968,[-51.105354825417514; 75.84406079717198; -49.48099600248812; 5.624882316702681; -34.41094801805929; 44.019378013177715; 19.020266618347065; 15.948325822656841; 64.06344943064943; 15.769360339143176],201916420.6612728
F12014,arithmetic,roulette,0.3,1741951277,[-17.145597341334053; 27.800114490670836; -41.11474605773486; 7.0409277376155615; -59.73417175085489; 84.11245655883789; 44.75182883392091; 23.096830095802574; 64.29280546406949; 92.5170708588108],263324854.17197448
F12014,arithmetic,roulette,0.3,1594024572,[-11.930527046312903; 19.852458207328013; -75.89962881205162; -92.08887837152085; -98.76165054437773; -79.16347268509041; -97.31435949428493; 3.284263988157605; 92.35517531942148; -28.13396886877844],302550950.184478
F12014,arithmetic,roulette,0.3,3552100549,[-16.70174617464481; 72.3719318916464; -74.08902690646705; 65.59395947408504; -44.74451985873026; 10.769021315292798; -71.87293248755978; 45.62412752515489; 58.981112473651606; 31.11527356261628],124472598.02112156
F12014,arithmetic,roulette,0.3,2776666939,[23.722485501482048; 24.644701501811685; -85.28454172119086; -47.097774779269216; -44.88687719733947; -33.11580558311806; -26.535032097990996; -41.634209893203334; 66.12325599816049; 50.59149652593659],68263205.37204374
F12014,arithmetic,roulette,0.3,214027838,[-0.6420993737596516; -62.71941046670045; -67.0902975700543; 16.198382149600274; -81.02100899302974; 33.86070090836453; -1.7355720401577344; 7.439969039089146; 86.31700718288297; 78.08392283680959],159079628.51014107
F12014,arithmetic,roulette,0.3,1177583480,[50.010007650011346; 74.18176605921693; -91.96495292254745; -88.67471543288627; 74.62233751402556; -48.96317385078941; -14.615047691913546; -60.07807462113912; 34.612060376239526; 68.22666504689232],192996199.13552225
F12014,arithmetic,roulette,0.3,900692070,[47.28100165016926; 89.99593364220756; -74.64631192567461; -39.30581836142552; -1.7282925523613049; -56.752322726264396; 77.31323970566935; -16.83546941815199; 67.09598513232831; 60.835492842562545],117647762.71135128
F12014,arithmetic,roulette,0.3,465390505,[42.160008993455165; -66.37157989211444; -44.432647399621736; 29.638375152974845; 65.17565538259876; -92.44791989641227; 85.79594812487144; -28.5257644406595; 79.84106102782653; 52.555762255035006],152870525.8007431
F12014,arithmetic,roulette,0.3,1958691740,[45.04356056928751; -36.19053522077509; -20.687242960332483; 64.4226699438922; 90.11460344134414; -86.12000726703464; -87.74993225735435; 21.56914327993404; 87.71819937116297; 66.34865054774875],291346841.9023
F12014,arithmetic,roulette,0.3,198152527,[-52.354525407912895; 47.51877406955654; -50.80563240266504; -77.59045824573761; 20.815274732846063; 9.264428070531181; -83.4470289708759; 4.75778627392763; 52.40645953369228; -17.90133250928458],288705618.7781951
F12014,arithmetic,roulette,0.4,687541377,[-42.60125624162061; 90.28857262257421; -57.02141330432686; -39.933514514389095; -51.437906323294314; 77.96954826843809; -52.717435449961805; 19.366222904717986; 62.26705666149056; 40.21914308724408],129418150.054439
F12014,arithmetic,roulette,0.4,1583317125,[53.200895795194725; -18.664442820450162; -62.772873366867785; 37.13601017542902; -2.7141507213709843; -65.64037193099924; -52.697981872044664; 51.42444660959927; 84.53609567495272; 63.100055445295595],198646061.25507852
F12014,arithmetic,roulette,0.4,9713316,[-29.758851291739944; -14.774091374697065; -34.265822581072015; -24.73602837166968; -42.39377174179815; -55.247933683781724; -24.00846926375091; 23.72880318644958; 70.16604783587889; -37.685251797455344],172409497.20430058
F12014,arithmetic,roulette,0.4,886984593,[-26.655274584687376; -83.19249452801677; -28.831940125711355; -37.646649110882805; -8.677890320786474; 80.03471964792115; -12.981358702357298; 17.976300492598554; 72.58144872741607; 85.2269734998604],414298504.1052846
F12014,arithmetic,roulette,0.4,3194675760,[-15.711683957035177; 11.272560221005469; -41.19183574906228; -28.499333837471568; 1.1862436386044255; 60.49557156715341; 37.32606151954448; 32.80925911625004; 79.7516119166464; 76.91294149365471],88358437.73129365
F12014,arithmetic,roulette,0.4,3773807418,[-9.56344714888067; 6.095988232561126; -61.812046076497374; -42.55816458125501; 82.18439799647243; 75.88007324659591; -34.855351854232836; -54.788418378943305; 54.3592077237237; 89.08833293709776],289614525.4223748
F12014,arithmetic,roulette,0.4,1582558090,[48.85789853742977; 80.78003201587495; -70.05825207925275; -69.16046207839018; 71.30314886641246; -80.54173931038181; -28.356298380517504; -40.45578927218224; 42.96225167068425; 44.56466211552037],287291793.3686124
F12014,arithmetic,roulette,0.4,3826027740,[-68.43833071882248; -40.11220789995704; -92.62246901238595; 40.55127675323277; 99.62153979395558; 15.766731673413119; 95.88812823055952; -65.67104668883638; 46.73075816914934; -40.737077192758896],159385555.6464928
F12014,arithmetic,roulette,0.4,67325137,[-1.805715949564913; 19.771470536206024; -16.641621127568058; -3.9398990086388466; 40.17322571761139; -97.67171427099828; -78.93591841148523; 44.99813548555423; 73.00878862041466; -47.33899926523464],535741659.0063013
F12014,arithmetic,roulette,0.4,4022601310,[-8.066881543454343; 53.22341765856755; -84.79627966867432; -74.82203409825674; -1.9157855422239294; 32.59289081047991; -9.102615536994843; 27.623022731366376; 48.104883110697614; 67.94553909833488],148834999.8655226
F12014,arithmetic,roulette,0.5,274392185,[-21.602624743453674; -32.23491738799535; -21.2797590837734; 28.176419884706263; 45.76706299569619; 43.32426267308438; 4.619980630795013; -51.26891006619236; 99.30873021924606; 7.400711378615043],806309900.9578469
F12014,arithmetic,roulette,0.5,880014402,[-47.58699344777784; 76.93849019035844; -49.40188212063315; -55.361126329715844; 79.95996797137468; -58.78406423482533; -77.45083664174058; 54.499656278851425; 89.4502553434562; -35.40753340435494],269859182.8568946
F12014,arithmetic,roulette,0.5,1483547059,[-20.596799371504915; 28.167173747235353; -65.96898788756435; -28.64001623030113; -9.70238888540986; -53.60485243521003; 6.706595467134619; 19.300971098267965; 70.47548861267626; 12.293352811224452],282461292.19506276
F12014,arithmetic,roulette,0.5,3840142207,[-7.532413446325165; -60.706991492068575; -4.65482346776686; 80.3272951082904; 87.94080704134933; -71.53444309634529; -7.730744048278424; 26.88208125203832; 87.97243334225905; -53.98523925621528],899641495.2864107
F12014,arithmetic,roulette,0.5,4210715816,[-62.07336223471198; 22.637018185792993; -55.84846154147863; 33.54600059451057; -32.65815204506146; -42.092465712614974; -53.59617544411348; 20.158743299788632; 82.17493136025392; -62.79423797931544],70245939.71956606
F12014,arithmetic,roulette,0.5,1782763756,[-34.639275014434205; 16.648253429364672; -19.733907071278736; -92.35669810970361; -32.06078813221464; 93.07775539103517; 26.785547759189015; 53.304558068142285; 94.8446221638238; 94.32155701436045],412041065.4541456
F12014,arithmetic,roulette,0.5,403937193,[-51.56101486673095; -93.81640308024643; -10.300124258691312; -79.98289822617775; -22.894644470555008; -7.596706318077821; -25.71760844327416; 54.63927448722674; 97.20613960652477; 14.682094611967457],737761470.8634713
F12014,arithmetic,roulette,0.5,3015856031,[32.35571963007496; 37.99615280774171; -44.83236472374814; -45.63059320949232; 33.09961339979864; -9.538265959748799; -83.84775737208125; -36.13683281445304; 81.36657906186252; 96.37068073142223],168867166.33611602
F12014,arithmetic,roulette,0.5,4052817343,[-16.866121023106686; -1.5843184810325823; -38.30997063099426; 22.937397854862912; -58.08421673511704; 39.84817834223671; 47.23180806878767; 75.1205710036852; 77.64156243528572; 66.43583745717034],214464384.26701874
F12014,arithmetic,roulette,0.5,2202228607,[-54.7313054509782; -6.4612352202585726; -49.528096152039836; 77.90261063474918; -54.35985003005743; -61.32526858697911; 17.731603703313098; 35.6499484347176; 53.232389414354316; -50.25804348131817],383147668.45927644
F12014,arithmetic,tournament,0.1,8236561,[-27.393085350893468; -60.191816640481214; -27.020978613578503; 9.461448650137548; 16.64059119854518; 45.741842141352606; 48.73343438942116; 48.9079520734305; 77.51350097382414; 9.23396096711021],436600334.79521984
F12014,arithmetic,tournament,0.1,160776492,[-76.81807561164146; 67.69160597892989; -96.33405737861945; -78.63396693946817; 33.04797397476639; 54.22745331711522; -95.47078078481532; -53.666736610068064; 34.54343546694582; -37.10603803831478],228390276.25917196
F12014,arithmetic,tournament,0.1,590921726,[-67.06234113771406; 17.608929326745027; -80.86448354618415; 16.426286568464093; 7.0644855936248945; -62.07942273807876; 90.60862100245743; -26.239524125083463; 76.90220369756324; -52.224214574880534],513004514.44531435
F12014,arithmetic,tournament,0.1,378721169,[41.58269927692527; -34.802726877249015; -38.40717058680936; -44.976041251694255; -96.88486392079216; -54.09833980496632; -34.09787324723948; 39.115638734299466; 52.05544646664626; 73.6679495094248],396987396.4857994
F12014,arithmetic,tournament,0.1,3229695895,[-71.99636747850278; -89.3928652128413; -71.04737928811656; -56.08792620031957; -1.1417150357370538; -5.5312153139281595; 60.25635124375728; 68.17782895459445; 57.87377844132121; -26.82414107724134],545827270.8732258
F12014,arithmetic,tournament,0.1,3004029913,[-14.659284053908245; 53.15680386371159; -76.2410523605707; -40.57648398015918; -11.634284947183009; 8.775275950733715; -29.901763463486994; -47.93942899813701; 78.11449792420586; 17.540463599774085],212814791.70374292
F12014,arithmetic,tournament,0.1,244755753,[-21.006491424902535; 18.89985513033929; -35.17786471116278; 82.33642994232167; 10.111513786221863; -20.832575055909743; -31.58368632188288; 56.00007669120254; 93.84046506914422; -12.183237378064263],127117394.48008135
F12014,arithmetic,tournament,0.1,184007685,[46.29099668519899; -20.694863263518897; -33.96629458461675; -8.555445974257722; 31.500811262044238; -89.51215674795839; -30.35124827683238; -31.29299613835667; 97.01571140873554; 65.12128501447125],241839431.1325618
F12014,arithmetic,tournament,0.1,821919716,[-45.9497426287967; -21.619088017652956; -41.72593252608952; 72.64330358461987; 25.240945694115762; 34.92221149177152; -50.784813919779225; 40.115254283830026; 96.59842483723266; 0.29663816160302936],149244540.57575056
F12014,arithmetic,tournament,0.1,463135968,[-99.20143412914344; 36.20151244959396; -71.71278308978495; 47.467135969796715; -99.50230087134521; 8.295691657617454; -9.981288789179658; -81.42979480412845; 75.9248688589893; -88.33492672607555],346525663.6787578
F12014,arithmetic,tournament,0.2,1039583505,[-2.9173812389696536; -43.226959349291086; -11.393103045168445; -29.928001526619454; 40.710985633547836; -65.22643740580043; 9.48605240253977; -4.461970149505731; 84.33841752399178; -24.730136388132976],499795561.3569727
F12014,arithmetic,tournament,0.2,221815184,[-19.80465363173427; -62.751047430083105; -40.71085878369702; -58.40372922422328; 42.26485856645675; -20.107178081451664; -83.58477842263954; -11.519875564588133; 73.74278679297848; 24.470915795109477],373217229.49084187
F12014,arithmetic,tournament,0.2,3627602992,[-21.122742375662117; 12.159518952700893; -55.19334023445377; -26.62835171537094; 73.11311595670091; 18.251420894305543; 29.379573778477212; -85.73246543246933; 56.96151674532291; 10.933406656924326],516082901.18823606
F12014,arithmetic,tournament,0.2,1373474483,[-29.53914923173531; 66.63451695554942; -56.690270464612375; -21.21249858760038; -17.278934439012797; 18.250558113492943; -13.174652557772642; 44.64216176447005; 54.26392892943744; 19.778368310948782],214004108.1560074
F12014,arithmetic,tournament,0.2,3226123273,[45.77403395845428; 69.94281210883705; -43.96883197697048; 8.462998186649926; 10.40692848011983; -57.86967246610435; 97.53004951227291; 20.6300162254975; 73.07373994741639; 78.27864496658094],84014766.42545313
F12014,arithmetic,tournament,0.2,4131442676,[12.946921385999417; -64.36478307381417; -39.564796118856215; -44.66488290730759; -30.710104461606136; 68.05651323811327; -64.83177595413885; 90.74163570814079; 82.64593288812597; 97.37193795687801],231739268.04140034
F12014,arithmetic,tournament,0.2,917032547,[-0.31472838920445056; 50.356063135991725; -31.760178667525338; 37.9875344023168; -75.83627586250898; 47.813753121882115; -60.98282067114659; -19.412620044352597; 76.33801030118357; 53.92523771617665],366611814.3488957
F12014,arithmetic,tournament,0.2,3127123549,[-27.795814056529153; -17.673222763935442; -9.383169851945667; 55.07711884474119; 52.147970615258316; -75.5031950051319; 12.924165588792675; 66.30354418798939; 86.34956704499834; -82.27844947778482],692957155.8321465
F12014,arithmetic,tournament,0.2,3259613100,[18.20250077384395; -55.92079660576336; -19.394037787687807; -76.20583872716588; -33.971704536938425; 7.549145127382436; 88.41527518920726; 42.23709438133315; 81.8361254013258; 73.2666707641169],133268677.22882722
F12014,arithmetic,tournament,0.2,1951862968,[-51.105354825417514; 75.84406079717198; -49.48099600248812; 5.624882316702681; -34.41094801805929; 44.019378013177715; 19.020266618347065; 15.948325822656841; 64.06344943064943; 15.769360339143176],201916420.6612728
F12014,arithmetic,tournament,0.3,1741951277,[-17.145597341334053; 27.800114490670836; -41.11474605773486; 7.0409277376155615; -59.73417175085489; 84.11245655883789; 44.75182883392091; 23.096830095802574; 64.29280546406949; 92.5170708588108],263324854.17197448
F12014,arithmetic,tournament,0.3,1594024572,[-11.930527046312903; 19.852458207328013; -75.89962881205162; -92.08887837152085; -98.76165054437773; -79.16347268509041; -97.31435949428493; 3.284263988157605; 92.35517531942148; -28.13396886877844],302550950.184478
F12014,arithmetic,tournament,0.3,3552100549,[-16.70174617464481; 72.3719318916464; -74.08902690646705; 65.59395947408504; -44.74451985873026; 10.769021315292798; -71.87293248755978; 45.62412752515489; 58.981112473651606; 31.11527356261628],124472598.02112156
F12014,arithmetic,tournament,0.3,2776666939,[23.722485501482048; 24.644701501811685; -85.28454172119086; -47.097774779269216; -44.88687719733947; -33.11580558311806; -26.535032097990996; -41.634209893203334; 66.12325599816049; 50.59149652593659],68263205.37204374
F12014,arithmetic,tournament,0.3,214027838,[-0.6420993737596516; -62.71941046670045; -67.0902975700543; 16.198382149600274; -81.02100899302974; 33.86070090836453; -1.7355720401577344; 7.439969039089146; 86.31700718288297; 78.08392283680959],159079628.51014107
F12014,arithmetic,tournament,0.3,1177583480,[50.010007650011346; 74.18176605921693; -91.96495292254745; -88.67471543288627; 74.62233751402556; -48.96317385078941; -14.615047691913546; -60.07807462113912; 34.612060376239526; 68.22666504689232],192996199.13552225
F12014,arithmetic,tournament,0.3,900692070,[47.28100165016926; 89.99593364220756; -74.64631192567461; -39.30581836142552; -1.7282925523613049; -56.752322726264396; 77.31323970566935; -16.83546941815199; 67.09598513232831; 60.835492842562545],117647762.71135128
F12014,arithmetic,tournament,0.3,465390505,[42.160008993455165; -66.37157989211444; -44.432647399621736; 29.638375152974845; 65.17565538259876; -92.44791989641227; 85.79594812487144; -28.5257644406595; 79.84106102782653; 52.555762255035006],152870525.8007431
F12014,arithmetic,tournament,0.3,1958691740,[45.04356056928751; -36.19053522077509; -20.687242960332483; 64.4226699438922; 90.11460344134414; -86.12000726703464; -87.74993225735435; 21.56914327993404; 87.71819937116297; 66.34865054774875],291346841.9023
F12014,arithmetic,tournament,0.3,198152527,[-52.354525407912895; 47.51877406955654; -50.80563240266504; -77.59045824573761; 20.815274732846063; 9.264428070531181; -83.4470289708759; 4.75778627392763; 52.40645953369228; -17.90133250928458],288705618.7781951
F12014,arithmetic,tournament,0.4,687541377,[-42.60125624162061; 90.28857262257421; -57.02141330432686; -39.933514514389095; -51.437906323294314; 77.96954826843809; -52.717435449961805; 19.366222904717986; 62.26705666149056; 40.21914308724408],129418150.054439
F12014,arithmetic,tournament,0.4,1583317125,[53.200895795194725; -18.664442820450162; -62.772873366867785; 37.13601017542902; -2.7141507213709843; -65.64037193099924; -52.697981872044664; 51.42444660959927; 84.53609567495272; 63.100055445295595],198646061.25507852
F12014,arithmetic,tournament,0.4,9713316,[-29.758851291739944; -14.774091374697065; -34.265822581072015; -24.73602837166968; -42.39377174179815; -55.247933683781724; -24.00846926375091; 23.72880318644958; 70.16604783587889; -37.685251797455344],172409497.20430058
F12014,arithmetic,tournament,0.4,886984593,[-26.655274584687376; -83.19249452801677; -28.831940125711355; -37.646649110882805; -8.677890320786474; 80.03471964792115; -12.981358702357298; 17.976300492598554; 72.58144872741607; 85.2269734998604],414298504.1052846
F12014,arithmetic,tournament,0.4,3194675760,[-15.711683957035177; 11.272560221005469; -41.19183574906228; -28.499333837471568; 1.1862436386044255; 60.49557156715341; 37.32606151954448; 32.80925911625004; 79.7516119166464; 76.91294149365471],88358437.73129365
F12014,arithmetic,tournament,0.4,3773807418,[-9.56344714888067; 6.095988232561126; -61.812046076497374; -42.55816458125501; 82.18439799647243; 75.88007324659591; -34.855351854232836; -54.788418378943305; 54.3592077237237; 89.08833293709776],289614525.4223748
F12014,arithmetic,tournament,0.4,1582558090,[48.85789853742977; 80.78003201587495; -70.05825207925275; -69.16046207839018; 71.30314886641246; -80.54173931038181; -28.356298380517504; -40.45578927218224; 42.96225167068425; 44.56466211552037],287291793.3686124
F12014,arithmetic,tournament,0.4,3826027740,[-68.43833071882248; -40.11220789995704; -92.62246901238595; 40.55127675323277; 99.62153979395558; 15.766731673413119; 95.88812823055952; -65.67104668883638; 46.73075816914934; -40.737077192758896],159385555.6464928
F12014,arithmetic,tournament,0.4,67325137,[-1.805715949564913; 19.771470536206024; -16.641621127568058; -3.9398990086388466; 40.17322571761139; -97.67171427099828; -78.93591841148523; 44.99813548555423; 73.00878862041466; -47.33899926523464],535741659.0063013
F12014,arithmetic,tournament,0.4,4022601310,[-8.066881543454343; 53.22341765856755; -84.79627966867432; -74.82203409825674; -1.9157855422239294; 32.59289081047991; -9.102615536994843; 27.623022731366376; 48.104883110697614; 67.94553909833488],148834999.8655226
F12014,arithmetic,tournament,0.5,274392185,[-21.602624743453674; -32.23491738799535; -21.2797590837734; 28.176419884706263; 45.76706299569619; 43.32426267308438; 4.619980630795013; -51.26891006619236; 99.30873021924606; 7.400711378615043],806309900.9578469
F12014,arithmetic,tournament,0.5,880014402,[-47.58699344777784; 76.93849019035844; -49.40188212063315; -55.361126329715844; 79.95996797137468; -58.78406423482533; -77.45083664174058; 54.499656278851425; 89.4502553434562; -35.40753340435494],269859182.8568946
F12014,arithmetic,tournament,0.5,1483547059,[-20.596799371504915; 28.167173747235353; -65.96898788756435; -28.64001623030113; -9.70238888540986; -53.60485243521003; 6.706595467134619; 19.300971098267965; 70.47548861267626; 12.293352811224452],282461292.19506276
F12014,arithmetic,tournament,0.5,3840142207,[-7.532413446325165; -60.706991492068575; -4.65482346776686; 80.3272951082904; 87.94080704134933; -71.53444309634529; -7.730744048278424; 26.88208125203832; 87.97243334225905; -53.98523925621528],899641495.2864107
F12014,arithmetic,tournament,0.5,4210715816,[-62.07336223471198; 22.637018185792993; -55.84846154147863; 33.54600059451057; -32.65815204506146; -42.092465712614974; -53.59617544411348; 20.158743299788632; 82.17493136025392; -62.79423797931544],70245939.71956606
F12014,arithmetic,tournament,0.5,1782763756,[-34.639275014434205; 16.648253429364672; -19.733907071278736; -92.35669810970361; -32.06078813221464; 93.07775539103517; 26.785547759189015; 53.304558068142285; 94.8446221638238; 94.32155701436045],412041065.4541456
F12014,arithmetic,tournament,0.5,403937193,[-51.56101486673095; -93.81640308024643; -10.300124258691312; -79.98289822617775; -22.894644470555008; -7.596706318077821; -25.71760844327416; 54.63927448722674; 97.20613960652477; 14.682094611967457],737761470.8634713
F12014,arithmetic,tournament,0.5,3015856031,[32.35571963007496; 37.99615280774171; -44.83236472374814; -45.63059320949232; 33.09961339979864; -9.538265959748799; -83.84775737208125; -36.13683281445304; 81.36657906186252; 96.37068073142223],168867166.33611602
F12014,arithmetic,tournament,0.5,4052817343,[-16.866121023106686; -1.5843184810325823; -38.30997063099426; 22.937397854862912; -58.08421673511704; 39.84817834223671; 47.23180806878767; 75.1205710036852; 77.64156243528572; 66.43583745717034],214464384.26701874
F12014,arithmetic,tournament,0.5,2202228607,[-54.7313054509782; -6.4612352202585726; -49.528096152039836; 77.90261063474918; -54.35985003005743; -61.32526858697911; 17.731603703313098; 35.6499484347176; 53.232389414354316; -50.25804348131817],383147668.45927644
F52014,one_point,roulette,None,740988291,[-46.99335542595347; -24.485559715433354; -39.08016333216; -56.78523120575052; -97.66372751527828; 22.797144169359512; -19.255909478723154; -85.48390858466573; -21.677142083214846; -22.36307732462086],520.8915297894067
F52014,one_point,roulette,None,3606535654,[87.42431177297789; 69.19750578740093; -98.5658650615387; 20.628725708852343; -35.23115914241397; -91.09974228854132; -40.022328767851256; 5.383300330573817; -70.04526777832598; -86.2656230245439],521.1510933665759
F52014,one_point,roulette,None,3256540069,[26.643206220348432; -46.43143758399819; -15.348816222258009; -53.904016834073886; -88.30463642719442; -41.906411298961935; -30.88717501303981; 23.75322709193523; 5.71023013794138; -72.19355698810463],521.1003642084593
F52014,one_point,roulette,None,3592699339,[99.43430812203437; -60.690035379684495; -66.78995188747716; -50.29205048912675; 63.77680678510279; -38.90675762962654; 43.92171125561356; -94.91425235377618; 62.70626383266503; 80.86596598030994],521.0170816801813
F52014,one_point,roulette,None,4243805959,[-33.08463064728468; 44.47445099561571; 76.62443327329802; -41.48406099308053; -87.10812649589035; 37.97753090384481; -94.23235504962749; -93.0672669069346; -44.44492954503176; -1.9619646747743218],520.9130840433576
F52014,one_point,roulette,None,1463892599,[-78.73198440363436; 67.48666326065549; 44.60280615392125; -79.18704802395023; -10.37936442907062; 76.74971733434893; 52.69733139907552; -79.00913474476113; -24.825910373711807; 29.151505581826854],521.1103878360558
F52014,one_point,roulette,None,4232879895,[-74.16447763595208; -22.76480278835416; -79.50863548292034; 9.297601306836057; 43.815172007985296; -86.10497407532465; -14.867806789702698; -50.25804879998208; -31.015128692717127; 82.56496634238772],521.1978852155019
F52014,one_point,roulette,None,1424656384,[28.977017606544393; 25.60642307602275; 18.616760091643997; -91.38523971138505; -5.732732934759639; 11.222855157592022; 66.26067702230108; -83.34738737702739; 32.21242295010549; -71.8619758402728],521.064751468683
F52014,one_point,roulette,None,4292082400,[41.91223552884716; 19.926881605479153; 11.370170129961068; 85.30246751380508; -12.502002916003434; 71.06808082744385; 85.6078362194022; -26.67763132171362; -49.18335073773827; 43.78390613638544],520.9642999001167
F52014,one_point,roulette,None,983842228,[-48.69438843430798; -44.35090407846252; 22.578907568877298; 67.05661147196176; 75.74606164213733; 38.80235092701173; 41.644092175341854; 9.465574276837899; -18.319460974431706; -80.25842982943828],520.5313160199335
F52014,one_point,roulette,0.1,2263057995,[59.839253688653; -96.62693608327105; 90.67604274791378; 10.27858239407064; 89.3180259906616; -92.75970552691444; -40.612666079253046; 54.59721471830909; 15.525702200018742; -60.6304782373307],521.0959600954727
